class,conversation,augmented_conversation
일반 대화,비상금 어디 썼어? <LF> 갑자기 냉장고가 고장났잖아. <LF> 아 그때! 결국 새로 샀어? <LF> 응. 급해서 바로 인터넷으로 결제했어. <LF> 예산 안에서 해결됐어? <LF> 딱 맞게 썼어. 비상금 있어 다행이더라. <LF> 진짜 그럴 때 쓰라고 모은 거지. <LF> 응. 다시 조금씩 모으려고. <LF> 필요할 때 쓰는 게 제일 뿌듯해. <LF> 맞아. 안심도 되고. <LF> 이 기회에 냉장고도 깔끔하게 정리했어. <LF> 생활비 통장도 다시 계획해야겠다.,비상금 어디 썼어? <LF> 갑자기 냉장고가 고장났잖아. <LF>  비렁뱅이 아 그때! 결국 새로 샀어? <LF> 응 구 . 급해서 바로 인터넷으로 결제했어. <LF> 예산 안에서 해결됐어? <LF> 딱 맞게 썼어. 비상금 있어 다행이더라. 생계비 비렁뱅이  <LF> 진짜 그럴 때 쓰라고 모은 거지. <LF> 응. 생계비 다시 조금씩 모으려고. <LF> 필요할 때 쓰는 게 제일 뿌듯해. <LF> 맞아. 로스 안심도 되고. <LF> 이 기회에 냉장고도 깔끔하게 정한 정리했어 비렁뱅이 . <LF> 생활비 통장도 다시 계획해야겠다.
일반 대화,이번 명절에 고향 내려가? <LF> 응. 금요일 저녁에 출발할 예정이야. <LF> 차 막히지 않을까? <LF> 그래서 새벽에 출발하려고 해. <LF> 기차는 매진이야? <LF> 응. 예매 시작하고 5분 만에 끝났더라. <LF> 선물은 준비했어? <LF> 간단하게 과일 세트 샀어. <LF> 부모님 좋아하시겠다. <LF> 작년엔 무거운 거 사서 힘들었거든. <LF> 이번엔 실속 위주로 했어. <LF> 차량 점검도 미리 해놨어. <LF> 고속도로 휴게소도 사람이 많을 듯해.,이번 명절에 고향 내려가? <LF> 응. 이득 금요일 저녁에 출발할 자국 예정 법무부 이야. <LF> 차 화차 막히지 않을까? <LF> 그래서 새벽에 출발하려고 해. <LF> 기차는 공물 매진이야? <LF> 응. 예매 내리 시작하고 5분 만에 끝났더라. <LF> 선물은 준비했어? <LF> 간단하게 과일 세트 샀어. <LF> 부모님 좋아하시겠다. <LF> 작년엔 무거운 거 사서 힘들었거든. <LF> 이번엔 실속 고도 위주로 했어. <LF> 차량 점검도 연중 미리 해놨어 태양 . <LF> 고속도로 휴게소도 사람이 많을 듯해.
일반 대화,어제 쇼핑몰에서 산 신발 왔어? <LF> 응! 근데 사이즈가 조금 커. <LF> 반품할 거야? <LF> 교환 신청해뒀어. 반응은 빨라. <LF> 품질은 괜찮아? <LF> 생각보다 좋더라. 사진보다 실물이 나아. <LF> 배송은 오래 걸렸어? <LF> 3일이면 빨리 온 편이지. <LF> 요즘 온라인은 편하긴 해. <LF> 맞아. 매장 가는 시간 절약돼서 좋아. <LF> 다음엔 옷도 한번 도전해봐야겠어. <LF> 다음엔 사이즈표를 더 잘 보고 사야겠다. <LF> 반품비도 있으니까 신중해야겠어.,어제 쇼핑몰에서 산 신발 왔어? <LF> 응 미소 ! 근데 사이즈가 조금 커. <LF> 반품할 거야? <LF> 교환 신청해뒀어. 반응은 빨라. <LF> 품질은 형기 괜찮아? 귓바퀴  <LF> 생각보다 백금 좋더라. 사진보다 백금 실물이 나아. <LF> 배송은 오래 걸렸어? 형질  <LF> 3일이면 빨리 온 편이지. <LF> 요즘 온라인은 편하긴 해. <LF> 맞아. 풍진 매장 가는 시간 절약돼서 좋아. <LF> 다음엔 옷도 한번 도전해봐야겠어. <LF> 다음엔 사이즈표를 연월일 더 잘 보고 사야겠다. <LF> 반품비도 있으니까 신중해야겠어.
일반 대화,기프티콘 잘 썼어? <LF> 응. 어제 커피 한잔 사 마셨어. <LF> 뭐 마셨어? <LF> 요즘 유행하는 크림 라떼! <LF> 맛있었겠다. 줄은 어땠어? <LF> 점심시간이라 조금 기다렸어. <LF> 앱으로 바로 결제돼? <LF> 응. 바코드 보여주기만 하면 돼. <LF> 기프티콘 정말 실용적이야. <LF> 선물하기도 부담 없고 좋지. <LF> 나도 이번에 생일선물로 쓸래. <LF> 기프티콘 유효기간도 체크 잘 해야 해. <LF> 예전에 하나 놓쳐서 날려버렸잖아.,기프티콘 잘 썼어? <LF> 응. 어제 커피 한잔 사 마셨어. <LF> 뭐 마셨어? <LF>  미소 요즘 백금 유행하는 크림 라떼! <LF> 맛있었겠다. 줄은 어땠어? <LF>  의무 점심시간이라 조금 기다렸어. <LF> 앱으로 바로 결제돼? <LF> 응. 바코드 책임 보여주기만 하면 돼. <LF> 기프티콘 정말 실용적이야. <LF> 선물하기도 부담 없고 좋지. <LF> 나도 이번에 생일선물로 책임 쓸래. <LF> 기프티콘 유효기간도 체크 잘 해야 해. <LF> 예전에 하나 행하 놓쳐서 날려버렸잖아.
일반 대화,요즘 날씨 너무 들쑥날쑥하지 않아? <LF> 맞아. 아침엔 춥고 낮엔 더워. <LF> 옷 고르기 너무 애매해. <LF> 나 오늘 얇게 입었다가 후회했어. <LF> 감기 걸릴까봐 걱정돼. <LF> 나도 요즘 목이 간질간질해. <LF> 일교차 심할 땐 겉옷 필수야. <LF> 응. 얇은 가디건 하나 챙겨야겠어. <LF> 다음 주부터는 비도 온대. <LF> 우산도 가방에 넣어둬야겠다. <LF> 요즘은 하루 날씨도 예측이 어렵더라. <LF> 아침 뉴스 꼭 챙겨보는 중이야.,요즘 물 날씨 너무 들쑥날쑥하지 노릇 않아? <LF> 맞아 냉기 . 아침엔 춥고 낮엔 더워. <LF> 옷 고르기 너무 애매해. <LF> 나 오늘 얇게 입었다가 후회했어. <LF> 감기 한낮 걸릴까봐 걱정돼. <LF> 나도 요즘 목이 간질간질해. <LF> 일교차 심할 땐 겉옷 필수야. <LF> 응. 얇은 날짜 가디건 하나 챙겨야겠어. <LF> 다음 주부터는 비도 온대. <LF>  노랑 우산도 가방에 넣어둬야겠다. <LF> 요즘은 하루 날씨도 예측이 어렵더라. <LF> 아침 대가리 뉴스 꼭 챙겨보는 중이야.
일반 대화,요즘 동아리 활동 어때? <LF> 활발해. 이번 주엔 세미나도 했어. <LF> 주제는 뭐였어? <LF> AI 윤리에 관한 내용이었어. <LF> 흥미롭다. 참여 인원은 많았어? <LF> 한 15명 정도? 열정 넘쳤어. <LF> 다음 활동은 뭐야? <LF> 스터디 그룹 나눠서 프로젝트 진행할 거야. <LF> 좋네. 결과물 기대돼. <LF> 응. 나도 이번엔 리더 맡았어. <LF> 준비물 챙기는 게 은근 번거롭더라. <LF> 그래도 즐겁게 배우는 느낌이라 좋아.,요즘 동아리 활동 어때? <LF> 활발해. 이번 주엔 세미나도 했어. <LF> 주제 백금 진군 는 뭐였어? <LF> AI 윤리에 관한 도 정열 내용이었어. <LF> 흥미롭다. 참여 인원은 많았어? <LF> 한 15명 정도? 열정 넘쳤어 운수 . <LF> 다음 활동은 뭐야? <LF> 스터디 그룹 나눠서 프로젝트 진행할 거야. <LF> 좋네. 결과물 기대돼. <LF> 응. 나도 이번 수장 엔 리더 맡았어. <LF> 준비물 챙기는 게 한계 은근 번거롭더라. <LF> 그래도 즐겁게 배우는 느낌이라 좋아.
일반 대화,부서 이동한다고 들었어. <LF> 응. 다음 주부터 마케팅팀이야. <LF> 적응 잘할 수 있겠어? <LF> 처음엔 걱정됐는데 요즘은 기대돼. <LF> 업무는 좀 다르지 않아? <LF> 많이 다르지만 배울 게 많을 것 같아. <LF> 환영 인사는 받았어? <LF> 어제 팀장님이 직접 소개해주셨어. <LF> 좋은 분위기였겠다. <LF> 응. 열심히 해보려고. <LF> 이전 팀이랑도 잘 마무리했어. <LF> 인사이동은 성장의 기회라고 생각하려고.,부서 이동한다고 들었어. <LF>  목례 응. 다음 주부터 마케팅팀이야. <LF>  정도 적응 잘 대체 할 수 상수 있겠어? <LF> 처음엔 걱정됐는데 요즘은 기대돼. <LF> 업무는 상이점 좀 다르지 않아? 차  <LF> 많이 백금 다르지만 배울 게 많을 것 같아. <LF> 환영 인사는 받았어? <LF> 어제 팀장님이 장성 직접 소개해주셨어. <LF> 좋은 분위기였겠다. <LF> 응. 열심히 해보려고. <LF> 이전 팀이랑도 잘 마무리했어. <LF> 인사이동은 성장의 기회라고 생각하려고.
일반 대화,가족 단톡방 알림 너무 많아. <LF> 맞아. 아침부터 사진 폭탄이야. <LF> 이모가 또 손자 사진 올리셨더라. <LF> 귀엽긴 한데 너무 자주야. <LF> 우리 엄마도 매일 날씨 얘기 올려. <LF> 그래도 정겹긴 하지. <LF> 맞아. 가끔은 따뜻하게 느껴져. <LF> 그래도 회의 중엔 꺼둬야 해. <LF> 중요한 얘기는 개별로 연락 주셨으면 좋겠다. <LF> 조카 사진은 예쁘긴 하지. <LF> 이모가 제일 열정적인 홍보 담당이야.,가족 단톡방 알림 너무 많아. <LF> 맞아 호각 . 아침부터 사진 폭탄이야. <LF> 이모가 풍진 또 손자 사진 올리셨더라. <LF> 귀엽긴 한데 너무 자주야. <LF>  나 우리 엄마도 매일 날씨 얘기 올려. <LF> 그래도 정겹긴 하지. <LF> 맞아. 가끔은 따뜻하게 느껴져. <LF>  부모 그래도 회의 중 연결 엔 꺼둬야 해. <LF> 중요한 얘기는 개별로 연락 주셨으면 좋겠다. <LF> 조카 사진은 예쁘긴 상담 하지. <LF> 이모가 제일 열정적인 대사 홍보 담당이야.
일반 대화,어제 면접 본다더니 어땠어? <LF> 긴장했지만 무난하게 본 것 같아. <LF> 어떤 질문 받았어? <LF> 경험 기반 질문이 많았어. <LF> 대답은 잘했어? <LF> 중간중간 막히긴 했는데 진심을 담았어. <LF> 면접관 반응은 어땠어? <LF> 고개 끄덕이시는 분도 있었어. <LF> 결과는 언제 나와? <LF> 이번 주 금요일쯤이래. <LF> 좋은 소식 기대할게. <LF> 답변할 때 최대한 구체적으로 말했어. <LF> 끝나고 나니까 속이 후련했어.,어제 면접 본다더니 어땠어? <LF> 긴장했지만 무난하게 본 수량 것 같아. 과거  <LF> 어떤 질문 받았어? <LF> 경험 기반 답신 질문이 많았어. <LF> 대답은 잘했어? <LF> 중간중간 유형 막히긴 연기 했는데 진심을 담았어. <LF>  현 면접관 반응은 미각 어땠어 긴박 ? <LF> 고개 끄덕이시는 분도 있었어. <LF> 결과는 언제 나와? <LF> 이번 주 금요일쯤이래. <LF> 좋은 소식 기대할게. <LF> 답변할 때 최대한 구체적으로 말했어. <LF> 끝나고 나니까 속이 후련했어.
일반 대화,어제 야근했다며? 힘들었겠다. <LF> 응. 보고서 마감 때문에 늦게까지 있었어. <LF> 팀장님이 도와주셨대? <LF> 응. 중간에 자료도 정리해주셨어. <LF> 그런 상사 드물지. <LF> 맞아. 그래서 좀 덜 힘들었어. <LF> 오늘은 일찍 퇴근할 수 있어? <LF> 아직 모르겠어. 일정 봐야 해. <LF> 그럼 점심은 제대로 먹자. <LF> 좋아. 밥은 꼭 챙겨야지. <LF> 오늘은 푹 쉬고 체력 좀 회복해. <LF> 응. 오늘만큼은 저녁도 챙겨 먹으려 해.,어제 야근했다며? 힘들었겠다. <LF> 응. 종지 보고서 마감 때문에 늦게까지 있었어 이승 . <LF> 팀장님이 도와주셨대? <LF> 응. 중간에 자료도 정리해주셨어. <LF> 그런 이목구비 상사 드물지. <LF> 맞아. 그래서 좀 덜 힘들었어. <LF> 오늘은 일찍 사나이 퇴근할 수 있어? <LF> 아직 모르겠어. 일정 당세 봐야 해. <LF> 그럼 점심은 제대로 먹자. <LF>  법칙 좋아. 밥은 꼭 챙겨야지. <LF>  때 오늘은 푹 쉬고 체력 좀 회복해. <LF> 응. 오늘만큼은 저녁도 챙겨 먹으려 해.
일반 대화,오늘 우산 챙겼어? <LF> 아니. 비 올 줄 몰랐는데? <LF> 일기예보 보니까 오후에 비래. <LF> 망했다. 나 우산 없어. <LF> 내 거 같이 써도 돼. <LF> 고마워. 퇴근 때 같이 가자. <LF> 그럼 우리 카페도 들를까? <LF> 좋지. 비 오는 날 커피 한 잔! <LF> 좋네. 따뜻한 라떼 마시자. <LF> 완벽한 마무리다. <LF> 근처 편의점에서 작은 우산이라도 살까? <LF> 괜찮아. 같이 쓰면 기분도 좋잖아.,오늘 우산 술잔 챙겼어? <LF> 아니. 비 올 줄 몰랐는데? <LF> 일기예보 보니까 오후에 비래. 식당  <LF> 망했다. 나 우산 없어. <LF> 내 거 같이 써도 성 돼. <LF> 고마워. 퇴근 찻집 때 같이 가자. <LF> 그럼 우리 카페도 들를까? <LF> 좋지. 비 오는 날 커피 한 잔! <LF> 좋네 타이밍 . 따뜻한 라떼 마시자. <LF>  일시 완벽한 마무리 응시 다. <LF> 근처 편의점에서 작은 우산이라도 살까? <LF> 괜찮아. 같이 심기 쓰면 기분도 좋잖아.
일반 대화,"이번 프로젝트 주제 정했어? <LF> 응. ‘소비자 행동 분석’으로 했어. <LF> 괜찮다. 자료는 좀 모았어? <LF> 논문 몇 개 봤고, 설문도 준비 중이야. <LF> 협업 툴은 뭐 쓸 거야? <LF> 노션이랑 슬랙 병행하려고. <LF> 슬랙 알림이 자꾸 밀리던데. <LF> 맞아. 설정 다시 해봐야겠어. <LF> 우리 일정표도 공유하자. <LF> 응. 구글 캘린더에 정리할게. <LF> 기한은 언제까지야? <LF> 이번 달 말까지라 시간은 좀 있어.","이번 프로젝트 논리학 주제 정했어? <LF> 응 주 . ‘소비자 행동 분석’으로 했어. <LF> 괜찮다. 자료는 좀 모았어 복선 시간 ? <LF> 논문 몇 개 봤고, 설문도 준비 중이야. <LF> 협업 툴은 뭐 쓸 거야? <LF> 노션이랑 슬랙 읍 병행하려고. <LF> 슬랙 알림이 자꾸 밀리던데. <LF> 맞아. 설정 다시 해봐야겠어. <LF> 우리 일정표도 공유하자. <LF> 응. 백금 구글 캘린더에 정리할게. <LF> 기한은 언제까지야? <LF> 이번 달 말까지라 시간은 좀 있어."
일반 대화,부모님 생신 선물 뭐 할 거야? <LF> 이번엔 건강식품 사드리려 해. <LF> 잘 생각했네. 요즘 피곤해하시잖아. <LF> 응. 면역력 관련 영양제 알아봤어. <LF> 괜찮은 브랜드 있어? <LF> 종근당 쪽이 평이 좋더라. <LF> 그럼 같이 주문하자. <LF> 좋아. 배송비도 아낄 수 있겠네. <LF> 이번 주 안에 드릴 수 있겠다. <LF> 응. 일요일에 찾아뵐 거야. <LF> 손편지도 함께 드릴까 해. <LF> 그거 정말 감동하실 거야.,부모님 생신 선물 뭐 할 거야? <LF> 이번엔 건강식품 사드리려 해. <LF> 잘 생각했네. 요즘 피곤해하시잖아. <LF>  안쪽 응. 면역력 목 주홍색 관련 영양제 알아봤어. <LF> 괜찮은 브랜드 있어? <LF> 종근당 쪽이 평이 좋더라. <LF> 그럼 같이 주문하자 강장제 . <LF> 좋아. 결합 배송비 비례 도 아낄 수 있겠네. <LF> 이번 주 안에 남자 드릴 수 있겠다. <LF> 응. 일요일에 찾아 사실 뵐 거야. <LF> 손편지도 함께 드릴까 해. <LF> 그거 정말 명령 감동하실 거야.
일반 대화,휴가 계획 세웠어? <LF> 이번엔 제주도 갈까 해. <LF> 좋다! 숙소는 어디 잡았어? <LF> 애월 근처 펜션 예약했어. <LF> 맛집도 많잖아. <LF> 흑돼지랑 고기국수 리스트에 있어. <LF> 렌터카는 예약했어? <LF> 응. 공항 수령으로 했지. <LF> 부럽다. 나도 계획 짜야겠다. <LF> 같이 가도 좋겠다. <LF> 혹시 제주 올레길도 갈 거야? <LF> 응. 하루쯤은 조용히 걷고 싶어.,휴가 계획 세웠어? <LF> 이번엔 제주도 갈까 해. <LF> 좋다! 숙소는 어디 연월일 잡았어? <LF> 애월 근처 펜션 예약했어. <LF> 맛집도 많잖아. <LF> 흑 입수 돼지랑 수법 고기국수 리스트에 있어. <LF> 렌터카는 예약했어? <LF> 응. 공항 수령으로 했지. <LF> 부럽다 공도 . 나도 계획 입수 짜야겠다. <LF> 같이 가도 좋겠다. <LF> 혹시 제주 올레길도 갈 거야? 추계 비행장 멧돼지  <LF> 응. 하루쯤은 조용히 걷고 싶어.
일반 대화,"어제 야근했다며? <LF> 응, 11시에 퇴근했어. <LF> 와, 힘들었겠다. <LF> 지하철도 끊길 뻔했어. <LF> 택시는 잡혔어? <LF> 다행히 막차 탔지. <LF> 집에 가니까 뭐 했어? <LF> 바로 쓰러졌어. 밥도 못 먹었어. <LF> 오늘은 좀 쉬어가. <LF> 응. 점심도 든든히 먹었어. <LF> 내일은 제발 칼퇴하자. <LF> 응, 몸이 진짜 무겁다.","어제 야근했다며? <LF> 응, 11시에 퇴근했어. <LF> 와, 힘들었겠다 현생 . <LF>  백금 지하철도 끊길 뻔했어. <LF> 택시는 잡혔어? <LF> 다행히 막차 탔지. <LF> 집에 가니까 뭐 했어? <LF> 바로 쓰러졌어. 밥도 못 먹었어. <LF> 오늘은 좀 쉬어가. <LF> 응. 점심도 든든히 먹었어. <LF> 내일은 과거 제발 칼퇴하자. <LF> 응, 몸이 진짜 무겁다."
일반 대화,온라인 쇼핑 또 실패했어? <LF> 응. 사이즈가 완전 달라. <LF> 반품했어? <LF> 하려고 했는데 배송비가 드네. <LF> 그래서 그냥 쓰기로? <LF> 어쩔 수 없지 뭐. <LF> 다음부턴 리뷰 꼭 봐. <LF> 응. 사진 리뷰까지 확인할 거야. <LF> 그래도 가격은 싸긴 했네. <LF> 맞아. 싸면 다 이유가 있더라. <LF> 역시 싼 게 비지떡인가 봐. <LF> 다음부턴 백화점 제품으로 사야겠어.,온라인 쇼핑 또 실패했어? <LF> 응. 사이즈 나중 가 완전 달라. <LF> 반품했어? <LF> 하려고 했는데 배송비가 드네. <LF> 그래서 그냥 쓰기로? <LF> 어쩔 수 없지 뭐. <LF> 다음부턴 리뷰 꼭 비율 봐. <LF> 응. 사진 리뷰까지 확인할 거야. <LF> 그래도 가격은 싸긴 했네. <LF> 맞아. 싸면 다 이유가 있더라. <LF> 역시 후 싼 게 비지떡인가 봐. <LF> 다음 인식 비율 부턴 백화점 제품으로 사야겠어.
일반 대화,새 학기라니 벌써 3월이네. <LF> 응. 시간 진짜 빠르다. <LF> 이번 학기 목표는 뭐야? <LF> 토익 점수 올리기! <LF> 공부 계획 세웠어? <LF> 매일 1시간은 꼭 하려고. <LF> 좋네. 나는 자격증 준비도 해. <LF> 같이 도서관 갈래? <LF> 좋지. 함께 하면 꾸준히 할 수 있어. <LF> 응. 서로 체크해주자. <LF> 학점도 이번엔 좀 챙기고 싶어. <LF> 성적 장학금도 도전할래.,새 학기라니 정부 벌써 3월이네. <LF> 응. 시간 진짜 빠르다. <LF> 이번 학기 목표는 뭐야? <LF> 토익 점수 올리기! <LF> 공부 계획 세웠어? <LF> 매일 1시간은 꼭 하려고. 입안 타이밍  <LF> 좋네. 나는 자격증 준비도 해. <LF> 같이 도서관 갈래? <LF> 좋지. 함께 하면 꾸준히 반기 할 눈금 수 있어 각 . <LF> 응. 서로 체크해주자. <LF> 학점도 이번 백금 눈금 엔 좀 챙기고 싶어. <LF> 성적 장학금도 도전할래.
일반 대화,요즘 재택근무 어때? <LF> 장단점이 확실히 있더라. <LF> 장점은 뭐가 제일 커? <LF> 출퇴근 안 하는 거! 시간 절약. <LF> 단점은? <LF> 집중이 잘 안 돼. 유혹이 많아. <LF> 공감돼. 침대가 자꾸 부르지. <LF> 맞아. 간식도 자꾸 먹게 되고. <LF> 그래도 효율은 괜찮아? <LF> 생각보다 나쁘진 않아. <LF> 그래도 영상 켜고 회의하면 덜 흐트러져. <LF> 맞아. 옷도 입고 앉아야 긴장돼.,요즘 재택근무 어때? <LF> 장단점이 확실히 있더라. <LF> 장점은 뭐가 제일 커? <LF> 출퇴근 뜻 안 하는 거! 시간 절약. <LF> 단점은? <LF> 집중이 잘 안 돼. 유혹이 많아. <LF> 공감돼. 침대가 시점 자꾸 부르지. <LF> 맞아 안쪽 . 간식도 자꾸 먹게 백금 득 되고. <LF> 그래도 효율은 괜찮아? <LF> 생각보다 나쁘진 않아. <LF> 그래도 영상 켜고 송곳니 귓바퀴 회의하면 덜 흐트러져. <LF> 맞아. 옷도 입고 앉아야 긴장돼.
일반 대화,이번에 부서 이동했다며? <LF> 응. 이제 마케팅팀이야. <LF> 적응은 잘돼? <LF> 아직은 좀 어색해. <LF> 팀 분위기는 어때? <LF> 조용하고 일 중심적이야. <LF> 예전 팀이 그립겠다. <LF> 응. 익숙하니까 더 그리워. <LF> 시간 지나면 괜찮아질 거야. <LF> 맞아. 새로운 기회라고 생각해. <LF> 배울 건 많지만 정신없어. <LF> 그래도 경력엔 좋을 것 같아.,이번에 연월일 부서 이동했다며? <LF> 응. 이제 마케팅팀이야. <LF>  간담 적응은 잘돼? <LF> 아직은 좀 어색해. <LF> 팀 분위기는 어때? <LF> 조용하고 시기 일 중심적이야. <LF> 예전 팀이 그립겠다. <LF> 응 뜻 . 익숙하니까 더 그리워. <LF> 시간 지나면 시판 괜찮아질 거야. <LF> 맞아. 새로운 판매 기회라고 법칙 생각해. <LF> 배울 읍 건 많지만 정신없어. <LF> 그래도 경력엔 좋을 것 같아.
일반 대화,연말정산 했어? <LF> 응. 근데 환급이 적더라. <LF> 왜 그랬대? <LF> 신용카드 사용이 적어서. <LF> 의료비는? <LF> 그것도 크게 없었어. <LF> 내역 잘 챙겨야겠다. <LF> 맞아. 매년 헷갈리더라. <LF> 다음부턴 미리 체크해야지. <LF> 응. 간소화 서비스도 활용해야지. <LF> 매년 달라져서 헷갈려. <LF> 앱으로 관리해도 복잡하더라.,연말정산 했어? <LF> 응. 근데 앞길 환급이 적더라. <LF>  단속 왜 그랬대? <LF> 신용카드 사용이 적어서. <LF> 의료비는? <LF> 그것도 크게 없었어. <LF>  고용 내역 잘 시내 챙겨야겠다. <LF> 맞아. 매년 헷갈리더라. <LF> 다음부턴 미리 체크해야지. <LF> 응. 간소화 서비스도 나중 활용해야지. <LF> 매년 달라져서 헷갈려. <LF> 앱으로 관리해도 복잡하더라.
일반 대화,이번에 친목 모임 새로 만들었대. <LF> 진짜? 누구 중심으로? <LF> 인사팀 쪽에서 주도했어. <LF> 무슨 활동 하는데? <LF> 월 1회 점심 모임이래. <LF> 괜찮네. 참여할 거야? <LF> 고민 중이야. 일정이 좀 애매해서. <LF> 그래도 얼굴 트는 기회잖아. <LF> 맞아. 사람들과 친해지고 싶긴 해. <LF> 한번 나가보고 결정해봐. <LF> 점심 먹으면서 소소한 얘기 나누고. <LF> 사람 알아가는 데 좋을 것 같아.,이번에 친목 모임 새로 만들었대. <LF> 진짜? 누구 중심으로? <LF> 인사팀 쪽에서 주도했어. <LF>  청산 무슨 활동 중앙부 하는데? <LF> 월 1회 점심 모임 대 이래. 품성 이목구비  <LF> 괜찮네. 참여할 재물 거야? <LF> 고민 중이야. 일정이 좀 애매해서. <LF> 그래도 얼굴 트는 기회잖아. <LF>  반려 맞아. 사람들과 친해지고 싶긴 해. <LF> 한번 나가보고 결정해봐. <LF> 점심 먹으면서 소소한 얘기 나누고. <LF> 사람 알아가는 데 좋을 것 같아.
일반 대화,이번 팀 프로젝트 너무 힘들어. <LF> 무슨 일 있었어? <LF> 역할 분담이 잘 안됐어. <LF> 누가 문제야? <LF> 한 명이 계속 미루더라고. <LF> 팀장한테 말했어? <LF> 아직은 조심스러워서... <LF> 한 번은 직접 얘기해보는 게 나아. <LF> 그래야 나중에 덜 힘들지. <LF> 그래. 오늘 얘기해볼게. <LF> 이번 주까지 결과물 나와야 하는데. <LF> 압박감이 장난 아니야.,이번 팀 프로젝트 너무 힘들어 짝 . 수익  <LF> 무슨 일 있었어? 애인  <LF>  정한 한도 역할 분담이 잘 안됐어. <LF> 누가 문제야? <LF> 한 명이 계속 미루더라고. <LF> 팀장한테 말했어? <LF> 아직은 백금 조심스러워서... <LF> 한 번은 조 직접 얘기해보는 게 나아. <LF> 그래야 나중에 덜 힘들지. <LF> 그래. 오늘 얘기해볼게. <LF> 이번 주까지 결과물 나와야 하는데. <LF> 압박감이 물음 장난 아니야.
일반 대화,요즘 뭐 공부해? <LF> 노력해서 자격증 따보려고. <LF> 어떤 자격증? <LF> 데이터 분석기사 준비 중이야. <LF> 어렵지 않아? <LF> 내용은 많은데 재밌어. <LF> 공부 시간은 어떻게 잡았어? <LF> 매일 밤 9시에 1시간씩! <LF> 대단하다. 난 꾸준히가 어려워. <LF> 작게 시작해서 늘리면 돼. <LF> 기출문제 풀다 보니까 감이 좀 와. <LF> 이왕 하는 거 한 번에 붙고 싶어.,요즘 호수 뭐 공부해? <LF> 노력해서 자격증 따보려고. <LF> 어떤 자격증? <LF> 데이터 분석기사 준비 중이야. <LF> 어렵지 않아? <LF> 내용은 야간 많은데 재밌어. 목차  <LF> 공부 원리 백금 시간 백금 은 어떻게 잡았어? <LF> 매일 밤 9시에 1시간씩! <LF> 대단하다. 난 꾸준히가 어려워. <LF> 작게 시작해서 늘리면 돼. <LF> 기출문제 풀다 근로 보니까 감이 좀 와. <LF> 이왕 하는 거 한 번에 매 붙고 싶어.
일반 대화,요즘 부장님이랑 괜찮아? <LF> 솔직히 좀 갈등 있어. <LF> 무슨 일인데? <LF> 의견 충돌이 자주 생겨. <LF> 소통이 잘 안 되나 보네. <LF> 응. 말투도 좀 날카로우셔. <LF> 직접 얘기해봤어? <LF> 한 번은 시도했는데 어렵더라. <LF> 그럼 팀장 통해 우회해보는 건 어때? <LF> 그것도 생각 중이야. <LF> 감정적으로 대응하지 않게 조심하려고. <LF> 그래야 문제 없이 지나가니까.,요즘 부장님이랑 음조 괜찮아? <LF> 솔직히 언사 좀 갈등 있어. <LF> 무슨 일 탄착 인데? <LF> 의견 충돌이 주석 자주 생겨. <LF> 소통이 잘 통 안 되나 보네. <LF> 응. 말투도 좀 날카로우셔. <LF> 직접 얘기해봤어? <LF> 한 번은 시도했는데 어렵더라. <LF> 그럼 팀장 통해 분규 우회해보는 하루 건 어때? 차지  <LF> 그것도 생각 중이야. <LF> 감정적으로 대응하지 않게 조심하려고. <LF> 그래야 문제 없이 지나가니까.
일반 대화,"요즘 재택근무 어때? <LF> 솔직히 피로감이 더 심한 것 같아. <LF> 왜? 집이 더 편하지 않아? <LF> 처음엔 그랬는데, 집중이 잘 안 돼. <LF> 운동은 해? <LF> 일 끝나면 너무 피곤해서 침대 직행이야. <LF> 밖에라도 나가봐. 햇볕 쬐는 것도 중요해. <LF> 그래야겠네. 생활 패턴이 무너졌어. <LF> 점심시간에 산책이라도 해봐. <LF> 좋은 아이디어다. 내일부터 해볼게. <LF> 화면만 보고 있으니까 눈도 뻑뻑하고 허리도 아파. <LF> 진짜 앉아있는 시간 너무 길어졌어.","요즘 재택근무 어때? 내부  <LF>  즙액 솔직히 피로감이 더 심한 것 같아. <LF> 왜? 소장 집이 더 편하지 않아? <LF> 처음엔 그랬는데, 집중이 잘 안 요부 돼. <LF> 운동은 해? <LF> 일 문밖 끝나면 너무 피곤해서 침대 직행이야. <LF> 밖에라도 나 오인 가봐. 햇볕 쬐는 것도 중요해. <LF> 그래야겠네 수평 . 생활 패턴이 무너졌어. <LF> 점심시간에 산책이라도 해봐. <LF>  기동 좋은 아이디어다. 내일부터 해볼게 문밖 . <LF> 화면만 보고 있으니까 눈도 뻑뻑하고 허리도 아파. <LF> 진짜 앉아있는 시간 너무 길어졌어."
